comment,price_value
بعضی از پروانه که تمام آینه نبوده و سیاهی داشت و بسته بنده خوبی هم نداشت.  ضمن اینکه از این ۲۵ تیکه فقط یک تکه دارای کاور روی قسمت آیینه ایی بود,0
شکیل و زیبا و سبک به نسبت قیمت کیفیت خوبی داره.,1
"من ۴۵ گرفتم . به نسبت قیمتش خب خیلی خوبه . طرف پلاستیکی هم نمیدن . ولی خب با ۴۵ تومن انتظار کریستال آنچنان نباید داشت . من برای کیک گرفتم که پایه دار باشه . خب بعد از گذاشتن کیک چندان چیزی دیده نمیشه که بخوای دقت کنی
تمیز هم کار شده بود",1
"برای خواهرم گرفتم که جوش میزد، راضیه
فقط قیمتش زیاده ",1
"خیلی خوبه 
پیشنهاد می کنم که بخرید
ارزون هم هست",1
"به نظرم خوبه ظرفا رو تمیز شست با اینکه رو کوییک واش گذاشتم تو ۳۵ دقیقه ظرفا تمیز شد 
من تو تخفیف گرفتم و راضیم",1
من برای جلوی سینک ظرفشویی گرفتم آبگیری خوبی داره و در کل راضیم. قیمتش هم مناسب. ممنون از دیجی,1
خیلی خوبه بعد چن ماه هنوز رنگش نرفته من که خیلی راضیم رو دست خیلی قشنگه,0
لاك خوبي هست فقط بعضي وقتها بايد دوبار لاك زد تا پوشش دهيش و رنگش درست بشه ,0
من از خریدم راضی ام ،راحت جوهر پر میشه توش،کیفیت نوکش هم خوبه,0
اصلا بگو ۱ ریال این گلسو خریدم   با ناخون پلاستیک برداشته میشه  گلستان که بدستم رسید پر خط خش بود بعدم که نداختم حباب داشت ۵ هزارتومنی نمیرسه چون رزلویشن گوشیو میاره پایین,0
من برای پاور شیائومی دو پورت سفارش داده بودم کوچیک بود مرجوع کردم,0
من دومدل طلایی و دو مدل طلایی براق سفارش دادم متاسفانه هر چهار تا یک رنگ فرستادن ولی نسبت به قیمتش خوبه و قشنگه,1
برای کسانی که میخان مکالمشونو قوی تر کنن.و راحت کلمات کاربردی رو یاد بگیرن عالیه,0
من از مغازه همین جارو برقی رو خریدم خیلی خوبه ۸ ساله دارمش مثل پراید کار میکنه خیلی خوبه حتما بخرین,0
نسبت به قیمتی که داره جنس خوبی داره واقعان,0
"با توجه به قیمتش و البته بوش مناسبه
هرچند این چیزا سلیقه ایی هست
ولی خیلی بوی خوبی میده به نظرم از خریدش پشیمون نمیشید",1
جنس خوب مترک خوب وطنی و حمایت از تولید ملی با کیفیت در کل عالی ,0
دستکش خوبیه ولی وقتی رسید دست من بسته بندی کهنه ای داشت,0
سلام عالیه قیمت مناسب رنگبندی خوشکل  عالیه حتما بخرید,1
اگه تو تخفیف بخرین خیلی خوبه واقعا تو این وضع گرونی میرزه خیلی شیک و با کلاسه,1
برای شنا خیلی خوب بود.کیپه دسته عینک میشه.طولش هم مناسبه.,0
وسایل به راحتی توش جا میشه و باعث‌میشه   میز ارایش  مرتب باشه و نسبت بهذقیمتش خوبه ,1
کمتر از یک ماه داخل خود قوطیش خشک شد ،علت را جویا شدیم دیدیم تاریخش گذشته,0
اینکه ریز نبود،خیلیم درشت بود! به اسم عدس ریز گرفتم که نبود،یه انتقادم بکنم اینکه آدم نمیتونه اون جنسی رو که میخواد بخره،چرا چون که مجبوری بگردی به طور مثال عدسی رو به سبدت اضافه کنی که ارسال سوپر مارکتیه یا برعکس بستگی به سبدی که جمع کردی داره،خلاصه هم وقتمونو زیاد میگیره هم اونی رو که میخوای نمیتونی بگیری و اجبارا یه چیزی میگیری که با سبدت برسه به دستت،خیلی وقتام که کنسل میشه کلا خریدش یا موکول میشه به خرید بعد،این مشکل رو حل کنید عالی میشه,1
تاثیر خیلی زیادی ندارم و حجمش کمه اما اگه مداوم استفاده بشه تاثیرش بیشتر میشه. اما تا میاد اثر کنه تموم میشه ولی بازم در مقایسه با سایر کالاها قیمت خوبی داره,1
نسبت به قیمتش واقعا کرم خوبیه خیلی سبکه و سرع جذب میشه,1
"کاغذش از این کاهیهاست که کمی کدر و سبک هستند
میتونست یه جلدی هم باشه
در مجموع تو فروش ویژه خوبه",0
"کیفیت بالا و زیبا با کفی طبی
من که راضی بودم",0
با توجه به کیفیت محصول، مناسب جهت خرید می باشد.,0
"حاشیه داره رو دوربین
روی همه گوشی ها و دوربین هم نمیخوره منظور از نمیخوره اینه حاشیه داره وگرنه کیفیت خوبی داره",0
با توجه به قیمت گوشی با این مشخصات و کیفیت عالی هستش .مقداری نسبت به رام گوشی به نظرم اقراق شده چون کشش رام 3 نداره در حد 2 گیگ هستش ولی بسیار کار راهانداز هستش .بخرید,1
لولای کوچیکیه برای کاردستی خوبه برین بیرون بخرین خیلی ارزونه,1
شاید باورتون نشه عمر یکیش حتی به ۳ سال هم میکشه که دارم استفاده میکنم عالیه درکل,0
کار راه اندازه، بد نیست با این قیمت خوبه ,1
سالم نبود حداقل دلم خوش باشه دست من سوخت... سوخته تحویل شد... متاسف برای فروشگاهش.,0
من دوتا برای خودم و همسرم گرفتم که یکیشون بخاطر رنگش گرون تر بود کارایی خوبی داره اما نباید زیاد ازش استفاده کرد,1
کیفیت خوبی داره لارجش مثل تیشرت بود xl هم کیفیت خوبی داشت,0
نمیشه گفت عالین چون سطح همشون صاف و یکدست نیست بعضیاشونم شکسته هستن ولی خب همشون یکرنگ هستن.ولی در کل خوبه,0
متاسفانه بسته بندی درست نبود، تگ نو بودن کالا بهش نچسبیده بود و فقط توش انداخته شده بود، با توجه به بهداشتی بودن این محصول به نظرم یه کم جای بحث داره خریدش,1
"در برابر قیمت بد نیست
ولی حتما حواستون به سایزش باشه من مجبور شدم مرجوع کنم و دوباره سفارش بدم",1
دقت کنید اگر سر شانه های بزرگی دارید تنگ است,0
کیفیت خوبی نداره واون چیزی که تو عکس نشون میده نیست و اصلا تمیز روی بوم نصب نشده,0
از لحاظ کیفیت صدا خوبه، از نظر شارژم امتحان نکردم اما عمده مشکل صدای بلند و گوش خراش زمان اتصال و قطع و عدم وجود ارگونومی مناسب در گوشی ها است. ,0
قیمت این ریمل بالاست و اونجور که کاربران نظر داده بودند خوب نبود و مژه ها را حجیم و بلند نمیکرد,1
"خیلی ساعت بدی پشیمونم از خریدنش...نظرات خوب بود خریدم ولی خداروشکر گرونتر هزینه نکردم ک بیشتر بسوزم....باطری نو سره یکساعت خالی میشه خاموش میشه...میکروفونش انگار 
پوکیده وپاره شده...هیچ کارایی نداره...فقط الکی پول حروم میشه خیلی بی انصافین",1
